judge_name	subject_ID	word	feature	done	british
ferragne	242	logs	lot	1	1
ferragne	242	grass	bath	1	1
ferragne	242	water	flap	1	1
ferragne	242	hotter	rhotic	1	1
ferragne	243	logs	lot	1	1
ferragne	243	grass	bath	1	1
ferragne	243	water	flap	1	-1
ferragne	243	hotter	rhotic	1	1
ferragne	244	logs	lot	1	1
ferragne	244	grass	bath	1	-1
ferragne	244	water	flap	1	1
ferragne	244	hotter	rhotic	1	1
ferragne	245	logs	lot	1	1
ferragne	245	grass	bath	1	-1
ferragne	245	water	flap	1	-1
ferragne	245	hotter	rhotic	1	-1
ferragne	246	logs	lot	1	-1
ferragne	246	grass	bath	1	-1
ferragne	246	water	flap	1	-1
ferragne	246	hotter	rhotic	1	-1
ferragne	247	logs	lot	1	1
ferragne	247	grass	bath	1	-1
ferragne	247	water	flap	1	-1
ferragne	247	hotter	rhotic	1	-1
ferragne	248	logs	lot	1	1
ferragne	248	grass	bath	1	-1
ferragne	248	water	flap	1	-1
ferragne	248	hotter	rhotic	1	-1
ferragne	249	logs	lot	1	1
ferragne	249	grass	bath	1	-1
ferragne	249	water	flap	1	-1
ferragne	249	hotter	rhotic	1	-1
ferragne	250	logs	lot	1	-1
ferragne	250	grass	bath	1	-1
ferragne	250	water	flap	1	-1
ferragne	250	hotter	rhotic	1	-1
ferragne	251	logs	lot	1	-1
ferragne	251	grass	bath	1	-1
ferragne	251	water	flap	1	1
ferragne	251	hotter	rhotic	1	1
ferragne	252	logs	lot	1	1
ferragne	252	grass	bath	1	1
ferragne	252	water	flap	1	1
ferragne	252	hotter	rhotic	1	1
ferragne	253	logs	lot	1	-1
ferragne	253	grass	bath	1	-1
ferragne	253	water	flap	1	-1
ferragne	253	hotter	rhotic	1	-1
ferragne	254	logs	lot	1	-1
ferragne	254	grass	bath	1	-1
ferragne	254	water	flap	1	-1
ferragne	254	hotter	rhotic	1	-1
ferragne	255	logs	lot	1	1
ferragne	255	grass	bath	1	1
ferragne	255	water	flap	1	1
ferragne	255	hotter	rhotic	1	1
ferragne	256	logs	lot	1	-1
ferragne	256	grass	bath	1	-1
ferragne	256	water	flap	1	-1
ferragne	256	hotter	rhotic	1	-1
ferragne	257	logs	lot	1	-1
ferragne	257	grass	bath	1	-1
ferragne	257	water	flap	1	-1
ferragne	257	hotter	rhotic	1	-1
ferragne	258	logs	lot	1	-1
ferragne	258	grass	bath	1	-1
ferragne	258	water	flap	1	-1
ferragne	258	hotter	rhotic	1	-1
ferragne	259	logs	lot	1	1
ferragne	259	grass	bath	1	-1
ferragne	259	water	flap	1	1
ferragne	259	hotter	rhotic	1	-1
ferragne	260	logs	lot	1	1
ferragne	260	grass	bath	1	-1
ferragne	260	water	flap	1	-1
ferragne	260	hotter	rhotic	1	-1
ferragne	261	logs	lot	1	-1
ferragne	261	grass	bath	1	-1
ferragne	261	water	flap	1	-1
ferragne	261	hotter	rhotic	1	-1
ferragne	262	logs	lot	1	-1
ferragne	262	grass	bath	1	-1
ferragne	262	water	flap	1	-1
ferragne	262	hotter	rhotic	1	-1
ferragne	263	logs	lot	1	1
ferragne	263	grass	bath	1	-1
ferragne	263	water	flap	1	1
ferragne	263	hotter	rhotic	1	1
ferragne	264	logs	lot	1	1
ferragne	264	grass	bath	1	1
ferragne	264	water	flap	1	1
ferragne	264	hotter	rhotic	1	1
ferragne	265	logs	lot	1	1
ferragne	265	grass	bath	1	-1
ferragne	265	water	flap	1	-1
ferragne	265	hotter	rhotic	1	1
ferragne	266	logs	lot	1	1
ferragne	266	grass	bath	1	1
ferragne	266	water	flap	1	1
ferragne	266	hotter	rhotic	1	1
ferragne	267	logs	lot	1	-1
ferragne	267	grass	bath	1	-1
ferragne	267	water	flap	1	-1
ferragne	267	hotter	rhotic	1	-1
ferragne	268	logs	lot	1	1
ferragne	268	grass	bath	1	-1
ferragne	268	water	flap	1	-1
ferragne	268	hotter	rhotic	1	1
ferragne	269	logs	lot	1	-1
ferragne	269	grass	bath	1	-1
ferragne	269	water	flap	1	-1
ferragne	269	hotter	rhotic	1	1
ferragne	270	logs	lot	1	1
ferragne	270	grass	bath	1	-1
ferragne	270	water	flap	1	-1
ferragne	270	hotter	rhotic	1	-1
ferragne	271	logs	lot	1	-1
ferragne	271	grass	bath	1	-1
ferragne	271	water	flap	1	-1
ferragne	271	hotter	rhotic	1	-1
ferragne	272	logs	lot	1	1
ferragne	272	grass	bath	1	-1
ferragne	272	water	flap	1	1
ferragne	272	hotter	rhotic	1	1
ferragne	273	logs	lot	1	0
ferragne	273	grass	bath	1	-1
ferragne	273	water	flap	1	-1
ferragne	273	hotter	rhotic	1	1
ferragne	274	logs	lot	1	1
ferragne	274	grass	bath	1	-1
ferragne	274	water	flap	1	-1
ferragne	274	hotter	rhotic	1	1
ferragne	275	logs	lot	1	-1
ferragne	275	grass	bath	1	-1
ferragne	275	water	flap	1	-1
ferragne	275	hotter	rhotic	1	-1
ferragne	276	logs	lot	1	1
ferragne	276	grass	bath	1	-1
ferragne	276	water	flap	1	-1
ferragne	276	hotter	rhotic	1	-1
ferragne	277	logs	lot	1	1
ferragne	277	grass	bath	1	-1
ferragne	277	water	flap	1	1
ferragne	277	hotter	rhotic	1	1
ferragne	278	logs	lot	1	1
ferragne	278	grass	bath	1	-1
ferragne	278	water	flap	1	-1
ferragne	278	hotter	rhotic	1	-1
ferragne	279	logs	lot	1	1
ferragne	279	grass	bath	1	-1
ferragne	279	water	flap	1	0
ferragne	279	hotter	rhotic	1	-1
ferragne	280	logs	lot	1	1
ferragne	280	grass	bath	1	-1
ferragne	280	water	flap	1	0
ferragne	280	hotter	rhotic	1	-1
ferragne	281	logs	lot	1	1
ferragne	281	grass	bath	1	-1
ferragne	281	water	flap	1	1
ferragne	281	hotter	rhotic	1	-1
ferragne	282	logs	lot	1	1
ferragne	282	grass	bath	1	-1
ferragne	282	water	flap	1	1
ferragne	282	hotter	rhotic	1	-1
ferragne	283	logs	lot	1	1
ferragne	283	grass	bath	1	-1
ferragne	283	water	flap	1	1
ferragne	283	hotter	rhotic	1	-1
ferragne	284	logs	lot	1	1
ferragne	284	grass	bath	1	-1
ferragne	284	water	flap	1	1
ferragne	284	hotter	rhotic	1	-1
ferragne	285	logs	lot	1	1
ferragne	285	grass	bath	1	-1
ferragne	285	water	flap	1	1
ferragne	285	hotter	rhotic	1	-1
ferragne	286	logs	lot	1	-1
ferragne	286	grass	bath	1	-1
ferragne	286	water	flap	1	-1
ferragne	286	hotter	rhotic	1	1
ferragne	287	logs	lot	1	-1
ferragne	287	grass	bath	1	-1
ferragne	287	water	flap	1	-1
ferragne	287	hotter	rhotic	1	-1
ferragne	288	logs	lot	1	1
ferragne	288	grass	bath	1	-1
ferragne	288	water	flap	1	-1
ferragne	288	hotter	rhotic	1	-1
ferragne	289	logs	lot	1	1
ferragne	289	grass	bath	1	-1
ferragne	289	water	flap	1	-1
ferragne	289	hotter	rhotic	1	-1
ferragne	290	logs	lot	1	1
ferragne	290	grass	bath	1	-1
ferragne	290	water	flap	1	-1
ferragne	290	hotter	rhotic	1	-1
ferragne	291	logs	lot	1	1
ferragne	291	grass	bath	1	-1
ferragne	291	water	flap	1	-1
ferragne	291	hotter	rhotic	1	-1
ferragne	292	logs	lot	1	1
ferragne	292	grass	bath	1	-1
ferragne	292	water	flap	1	-1
ferragne	292	hotter	rhotic	1	-1
ferragne	293	logs	lot	1	1
ferragne	293	grass	bath	1	-1
ferragne	293	water	flap	1	-1
ferragne	293	hotter	rhotic	1	-1
ferragne	294	logs	lot	1	0
ferragne	294	grass	bath	1	-1
ferragne	294	water	flap	1	1
ferragne	294	hotter	rhotic	1	-1
ferragne	295	logs	lot	1	1
ferragne	295	grass	bath	1	-1
ferragne	295	water	flap	1	1
ferragne	295	hotter	rhotic	1	1
ferragne	296	logs	lot	1	1
ferragne	296	grass	bath	1	-1
ferragne	296	water	flap	1	1
ferragne	296	hotter	rhotic	1	-1
ferragne	297	logs	lot	1	1
ferragne	297	grass	bath	1	1
ferragne	297	water	flap	1	1
ferragne	297	hotter	rhotic	1	-1
ferragne	298	logs	lot	1	1
ferragne	298	grass	bath	1	-1
ferragne	298	water	flap	1	-1
ferragne	298	hotter	rhotic	1	1
ferragne	299	logs	lot	1	1
ferragne	299	grass	bath	1	-1
ferragne	299	water	flap	1	-1
ferragne	299	hotter	rhotic	1	-1
ferragne	300	logs	lot	1	1
ferragne	300	grass	bath	1	1
ferragne	300	water	flap	1	1
ferragne	300	hotter	rhotic	1	1
ferragne	301	logs	lot	1	1
ferragne	301	grass	bath	1	-1
ferragne	301	water	flap	1	-1
ferragne	301	hotter	rhotic	1	-1
ferragne	302	logs	lot	1	1
ferragne	302	grass	bath	1	-1
ferragne	302	water	flap	1	-1
ferragne	302	hotter	rhotic	1	-1
ferragne	303	logs	lot	1	1
ferragne	303	grass	bath	1	-1
ferragne	303	water	flap	1	-1
ferragne	303	hotter	rhotic	1	0
ferragne	304	logs	lot	1	1
ferragne	304	grass	bath	1	-1
ferragne	304	water	flap	1	1
ferragne	304	hotter	rhotic	1	1
ferragne	305	logs	lot	1	-1
ferragne	305	grass	bath	1	-1
ferragne	305	water	flap	1	1
ferragne	305	hotter	rhotic	1	-1
ferragne	306	logs	lot	1	1
ferragne	306	grass	bath	1	-1
ferragne	306	water	flap	1	1
ferragne	306	hotter	rhotic	1	1
ferragne	307	logs	lot	1	1
ferragne	307	grass	bath	1	0
ferragne	307	water	flap	1	1
ferragne	307	hotter	rhotic	1	1
ferragne	308	logs	lot	1	1
ferragne	308	grass	bath	1	-1
ferragne	308	water	flap	1	-1
ferragne	308	hotter	rhotic	1	-1
ferragne	309	logs	lot	1	1
ferragne	309	grass	bath	1	-1
ferragne	309	water	flap	1	1
ferragne	309	hotter	rhotic	1	1
ferragne	310	logs	lot	1	-1
ferragne	310	grass	bath	1	-1
ferragne	310	water	flap	1	-1
ferragne	310	hotter	rhotic	1	-1
ferragne	311	logs	lot	1	1
ferragne	311	grass	bath	1	-1
ferragne	311	water	flap	1	1
ferragne	311	hotter	rhotic	1	1
ferragne	312	logs	lot	1	-1
ferragne	312	grass	bath	1	-1
ferragne	312	water	flap	1	1
ferragne	312	hotter	rhotic	1	1
ferragne	313	logs	lot	1	-1
ferragne	313	grass	bath	1	-1
ferragne	313	water	flap	1	-1
ferragne	313	hotter	rhotic	1	-1
ferragne	314	logs	lot	1	1
ferragne	314	grass	bath	1	-1
ferragne	314	water	flap	1	1
ferragne	314	hotter	rhotic	1	-1
ferragne	315	logs	lot	1	1
ferragne	315	grass	bath	1	0
ferragne	315	water	flap	1	1
ferragne	315	hotter	rhotic	1	1
ferragne	316	logs	lot	1	1
ferragne	316	grass	bath	1	-1
ferragne	316	water	flap	1	-1
ferragne	316	hotter	rhotic	1	-1
ferragne	317	logs	lot	1	-1
ferragne	317	grass	bath	1	-1
ferragne	317	water	flap	1	-1
ferragne	317	hotter	rhotic	1	-1
ferragne	318	logs	lot	1	0
ferragne	318	grass	bath	1	-1
ferragne	318	water	flap	1	-1
ferragne	318	hotter	rhotic	1	-1
ferragne	320	logs	lot	1	1
ferragne	320	grass	bath	1	-1
ferragne	320	water	flap	1	-1
ferragne	320	hotter	rhotic	1	-1
ferragne	321	logs	lot	1	1
ferragne	321	grass	bath	1	-1
ferragne	321	water	flap	1	1
ferragne	321	hotter	rhotic	1	1
ferragne	322	logs	lot	1	1
ferragne	322	grass	bath	1	-1
ferragne	322	water	flap	1	-1
ferragne	322	hotter	rhotic	1	-1
ferragne	323	logs	lot	1	-1
ferragne	323	grass	bath	1	-1
ferragne	323	water	flap	1	-1
ferragne	323	hotter	rhotic	1	-1
ferragne	324	logs	lot	1	1
ferragne	324	grass	bath	1	1
ferragne	324	water	flap	1	1
ferragne	324	hotter	rhotic	1	1
ferragne	325	logs	lot	1	-1
ferragne	325	grass	bath	1	-1
ferragne	325	water	flap	1	-1
ferragne	325	hotter	rhotic	1	-1
ferragne	326	logs	lot	1	1
ferragne	326	grass	bath	1	-1
ferragne	326	water	flap	1	1
ferragne	326	hotter	rhotic	1	-1
ferragne	327	logs	lot	1	1
ferragne	327	grass	bath	1	-1
ferragne	327	water	flap	1	-1
ferragne	327	hotter	rhotic	1	-1
ferragne	328	logs	lot	1	1
ferragne	328	grass	bath	1	-1
ferragne	328	water	flap	1	-1
ferragne	328	hotter	rhotic	1	-1
ferragne	329	logs	lot	1	1
ferragne	329	grass	bath	1	1
ferragne	329	water	flap	1	1
ferragne	329	hotter	rhotic	1	1
ferragne	330	logs	lot	1	1
ferragne	330	grass	bath	1	1
ferragne	330	water	flap	1	1
ferragne	330	hotter	rhotic	1	-1
ferragne	331	logs	lot	1	1
ferragne	331	grass	bath	1	-1
ferragne	331	water	flap	1	-1
ferragne	331	hotter	rhotic	1	-1
ferragne	332	logs	lot	1	1
ferragne	332	grass	bath	1	0
ferragne	332	water	flap	1	-1
ferragne	332	hotter	rhotic	1	-1
ferragne	333	logs	lot	1	1
ferragne	333	grass	bath	1	-1
ferragne	333	water	flap	1	1
ferragne	333	hotter	rhotic	1	-1
ferragne	334	logs	lot	1	1
ferragne	334	grass	bath	1	-1
ferragne	334	water	flap	1	-1
ferragne	334	hotter	rhotic	1	-1
ferragne	335	logs	lot	1	1
ferragne	335	grass	bath	1	-1
ferragne	335	water	flap	1	-1
ferragne	335	hotter	rhotic	1	-1
ferragne	336	logs	lot	1	-1
ferragne	336	grass	bath	1	-1
ferragne	336	water	flap	1	-1
ferragne	336	hotter	rhotic	1	-1
ferragne	337	logs	lot	1	-1
ferragne	337	grass	bath	1	-1
ferragne	337	water	flap	1	1
ferragne	337	hotter	rhotic	1	-1
ferragne	338	logs	lot	1	1
ferragne	338	grass	bath	1	-1
ferragne	338	water	flap	1	1
ferragne	338	hotter	rhotic	1	1
ferragne	339	logs	lot	1	1
ferragne	339	grass	bath	1	-1
ferragne	339	water	flap	1	-1
ferragne	339	hotter	rhotic	1	-1
ferragne	340	logs	lot	1	-1
ferragne	340	grass	bath	1	-1
ferragne	340	water	flap	1	-1
ferragne	340	hotter	rhotic	1	-1
ferragne	341	logs	lot	1	-1
ferragne	341	grass	bath	1	-1
ferragne	341	water	flap	1	-1
ferragne	341	hotter	rhotic	1	-1
ferragne	342	logs	lot	1	1
ferragne	342	grass	bath	1	-1
ferragne	342	water	flap	1	-1
ferragne	342	hotter	rhotic	1	-1
ferragne	343	logs	lot	1	1
ferragne	343	grass	bath	1	-1
ferragne	343	water	flap	1	-1
ferragne	343	hotter	rhotic	1	-1
ferragne	344	logs	lot	1	-1
ferragne	344	grass	bath	1	-1
ferragne	344	water	flap	1	-1
ferragne	344	hotter	rhotic	1	-1
ferragne	345	logs	lot	1	1
ferragne	345	grass	bath	1	-1
ferragne	345	water	flap	1	-1
ferragne	345	hotter	rhotic	1	-1
ferragne	346	logs	lot	1	1
ferragne	346	grass	bath	1	-1
ferragne	346	water	flap	1	1
ferragne	346	hotter	rhotic	1	-1
ferragne	193	logs	lot	1	1
ferragne	193	grass	bath	1	-1
ferragne	193	water	flap	1	1
ferragne	193	hotter	rhotic	1	1
ferragne	194	logs	lot	1	1
ferragne	194	grass	bath	1	-1
ferragne	194	water	flap	1	-1
ferragne	194	hotter	rhotic	1	-1
ferragne	195	logs	lot	1	1
ferragne	195	grass	bath	1	-1
ferragne	195	water	flap	1	1
ferragne	195	hotter	rhotic	1	1
ferragne	196	logs	lot	1	1
ferragne	196	grass	bath	1	-1
ferragne	196	water	flap	1	-1
ferragne	196	hotter	rhotic	1	-1
ferragne	197	logs	lot	1	1
ferragne	197	grass	bath	1	-1
ferragne	197	water	flap	1	-1
ferragne	197	hotter	rhotic	1	-1
ferragne	198	logs	lot	1	1
ferragne	198	grass	bath	1	-1
ferragne	198	water	flap	1	-1
ferragne	198	hotter	rhotic	1	1
ferragne	199	logs	lot	1	1
ferragne	199	grass	bath	1	-1
ferragne	199	water	flap	1	1
ferragne	199	hotter	rhotic	1	-1
ferragne	200	logs	lot	1	1
ferragne	200	grass	bath	1	1
ferragne	200	water	flap	1	1
ferragne	200	hotter	rhotic	1	1
ferragne	201	logs	lot	1	1
ferragne	201	grass	bath	1	-1
ferragne	201	water	flap	1	-1
ferragne	201	hotter	rhotic	1	1
ferragne	202	logs	lot	1	1
ferragne	202	grass	bath	1	-1
ferragne	202	water	flap	1	-1
ferragne	202	hotter	rhotic	1	0
ferragne	203	logs	lot	1	1
ferragne	203	grass	bath	1	-1
ferragne	203	water	flap	1	1
ferragne	203	hotter	rhotic	1	1
guyotTalbot	2	logs	lot	1	-1
guyotTalbot	2	grass	bath	1	-1
guyotTalbot	2	water	flap	1	1
guyotTalbot	2	hotter	rhotic	1	-1
guyotTalbot	3	logs	lot	1	1
guyotTalbot	3	grass	bath	1	1
guyotTalbot	3	water	flap	1	1
guyotTalbot	3	hotter	rhotic	1	1
guyotTalbot	4	logs	lot	1	1
guyotTalbot	4	grass	bath	1	-1
guyotTalbot	4	water	flap	1	1
guyotTalbot	4	hotter	rhotic	1	1
guyotTalbot	6	logs	lot	1	1
guyotTalbot	6	grass	bath	1	-1
guyotTalbot	6	water	flap	1	0
guyotTalbot	6	hotter	rhotic	1	1
guyotTalbot	7	logs	lot	1	1
guyotTalbot	7	grass	bath	1	-1
guyotTalbot	7	water	flap	1	-1
guyotTalbot	7	hotter	rhotic	1	-1
guyotTalbot	8	logs	lot	1	0
guyotTalbot	8	grass	bath	1	1
guyotTalbot	8	water	flap	1	-1
guyotTalbot	8	hotter	rhotic	1	1
guyotTalbot	9	logs	lot	1	1
guyotTalbot	9	grass	bath	1	-1
guyotTalbot	9	water	flap	1	1
guyotTalbot	9	hotter	rhotic	1	-1
guyotTalbot	10	logs	lot	1	1
guyotTalbot	10	grass	bath	1	-1
guyotTalbot	10	water	flap	1	1
guyotTalbot	10	hotter	rhotic	1	-1
guyotTalbot	11	logs	lot	1	1
guyotTalbot	11	grass	bath	1	1
guyotTalbot	11	water	flap	1	-1
guyotTalbot	11	hotter	rhotic	1	1
guyotTalbot	12	logs	lot	1	1
guyotTalbot	12	grass	bath	1	-1
guyotTalbot	12	water	flap	1	-1
guyotTalbot	12	hotter	rhotic	1	-1
guyotTalbot	13	logs	lot	1	1
guyotTalbot	13	grass	bath	1	-1
guyotTalbot	13	water	flap	1	1
guyotTalbot	13	hotter	rhotic	1	1
guyotTalbot	15	logs	lot	1	-1
guyotTalbot	15	grass	bath	1	-1
guyotTalbot	15	water	flap	1	-1
guyotTalbot	15	hotter	rhotic	1	-1
guyotTalbot	16	logs	lot	1	1
guyotTalbot	16	grass	bath	1	-1
guyotTalbot	16	water	flap	1	1
guyotTalbot	16	hotter	rhotic	1	1
guyotTalbot	17	logs	lot	1	0
guyotTalbot	17	grass	bath	1	-1
guyotTalbot	17	water	flap	1	-1
guyotTalbot	17	hotter	rhotic	1	-1
guyotTalbot	18	logs	lot	1	-1
guyotTalbot	18	grass	bath	1	-1
guyotTalbot	18	water	flap	1	1
guyotTalbot	18	hotter	rhotic	1	1
guyotTalbot	19	logs	lot	1	1
guyotTalbot	19	grass	bath	1	-1
guyotTalbot	19	water	flap	1	1
guyotTalbot	19	hotter	rhotic	1	1
guyotTalbot	22	logs	lot	1	1
guyotTalbot	22	grass	bath	1	-1
guyotTalbot	22	water	flap	1	1
guyotTalbot	22	hotter	rhotic	1	-1
guyotTalbot	23	logs	lot	1	1
guyotTalbot	23	grass	bath	1	-1
guyotTalbot	23	water	flap	1	1
guyotTalbot	23	hotter	rhotic	1	-1
guyotTalbot	24	logs	lot	1	1
guyotTalbot	24	grass	bath	1	-1
guyotTalbot	24	water	flap	1	1
guyotTalbot	24	hotter	rhotic	1	1
guyotTalbot	25	logs	lot	1	1
guyotTalbot	25	grass	bath	1	0
guyotTalbot	25	water	flap	1	1
guyotTalbot	25	hotter	rhotic	1	-1
guyotTalbot	27	logs	lot	1	-1
guyotTalbot	27	grass	bath	1	-1
guyotTalbot	27	water	flap	1	-1
guyotTalbot	27	hotter	rhotic	1	1
guyotTalbot	28	logs	lot	1	-1
guyotTalbot	28	grass	bath	1	-1
guyotTalbot	28	water	flap	1	1
guyotTalbot	28	hotter	rhotic	1	1
guyotTalbot	29	logs	lot	1	1
guyotTalbot	29	grass	bath	1	-1
guyotTalbot	29	water	flap	1	-1
guyotTalbot	29	hotter	rhotic	1	-1
guyotTalbot	31	logs	lot	1	1
guyotTalbot	31	grass	bath	1	-1
guyotTalbot	31	water	flap	1	-1
guyotTalbot	31	hotter	rhotic	1	-1
guyotTalbot	33	logs	lot	1	1
guyotTalbot	33	grass	bath	1	-1
guyotTalbot	33	water	flap	1	1
guyotTalbot	33	hotter	rhotic	1	1
guyotTalbot	34	logs	lot	1	1
guyotTalbot	34	grass	bath	1	-1
guyotTalbot	34	water	flap	1	1
guyotTalbot	34	hotter	rhotic	1	1
guyotTalbot	35	logs	lot	1	1
guyotTalbot	35	grass	bath	1	-1
guyotTalbot	35	water	flap	1	-1
guyotTalbot	35	hotter	rhotic	1	-1
guyotTalbot	36	logs	lot	1	1
guyotTalbot	36	grass	bath	1	-1
guyotTalbot	36	water	flap	1	1
guyotTalbot	36	hotter	rhotic	1	1
guyotTalbot	37	logs	lot	1	-1
guyotTalbot	37	grass	bath	1	-1
guyotTalbot	37	water	flap	1	1
guyotTalbot	37	hotter	rhotic	1	1
guyotTalbot	38	logs	lot	1	1
guyotTalbot	38	grass	bath	1	-1
guyotTalbot	38	water	flap	1	1
guyotTalbot	38	hotter	rhotic	1	1
guyotTalbot	39	logs	lot	1	1
guyotTalbot	39	grass	bath	1	-1
guyotTalbot	39	water	flap	1	-1
guyotTalbot	39	hotter	rhotic	1	1
guyotTalbot	40	logs	lot	1	1
guyotTalbot	40	grass	bath	1	-1
guyotTalbot	40	water	flap	1	-1
guyotTalbot	40	hotter	rhotic	1	-1
guyotTalbot	43	logs	lot	1	1
guyotTalbot	43	grass	bath	1	-1
guyotTalbot	43	water	flap	1	1
guyotTalbot	43	hotter	rhotic	1	1
guyotTalbot	44	logs	lot	1	1
guyotTalbot	44	grass	bath	1	-1
guyotTalbot	44	water	flap	1	1
guyotTalbot	44	hotter	rhotic	1	1
guyotTalbot	45	logs	lot	1	1
guyotTalbot	45	grass	bath	1	1
guyotTalbot	45	water	flap	1	1
guyotTalbot	45	hotter	rhotic	1	1
guyotTalbot	46	logs	lot	1	1
guyotTalbot	46	grass	bath	1	0
guyotTalbot	46	water	flap	1	1
guyotTalbot	46	hotter	rhotic	1	-1
guyotTalbot	47	logs	lot	1	1
guyotTalbot	47	grass	bath	1	-1
guyotTalbot	47	water	flap	1	1
guyotTalbot	47	hotter	rhotic	1	1
guyotTalbot	48	logs	lot	1	1
guyotTalbot	48	grass	bath	1	-1
guyotTalbot	48	water	flap	1	-1
guyotTalbot	48	hotter	rhotic	1	1
guyotTalbot	49	logs	lot	1	1
guyotTalbot	49	grass	bath	1	-1
guyotTalbot	49	water	flap	1	1
guyotTalbot	49	hotter	rhotic	1	1
guyotTalbot	50	logs	lot	1	-1
guyotTalbot	50	grass	bath	1	-1
guyotTalbot	50	water	flap	1	-1
guyotTalbot	50	hotter	rhotic	1	-1
guyotTalbot	51	logs	lot	1	1
guyotTalbot	51	grass	bath	1	-1
guyotTalbot	51	water	flap	1	1
guyotTalbot	51	hotter	rhotic	1	1
guyotTalbot	52	logs	lot	1	1
guyotTalbot	52	grass	bath	1	-1
guyotTalbot	52	water	flap	1	0
guyotTalbot	52	hotter	rhotic	1	1
guyotTalbot	53	logs	lot	1	1
guyotTalbot	53	grass	bath	1	-1
guyotTalbot	53	water	flap	1	-1
guyotTalbot	53	hotter	rhotic	1	1
guyotTalbot	56	logs	lot	1	-1
guyotTalbot	56	grass	bath	1	-1
guyotTalbot	56	water	flap	1	-1
guyotTalbot	56	hotter	rhotic	1	-1
guyotTalbot	57	logs	lot	1	1
guyotTalbot	57	grass	bath	1	-1
guyotTalbot	57	water	flap	1	-1
guyotTalbot	57	hotter	rhotic	1	-1
guyotTalbot	59	logs	lot	1	1
guyotTalbot	59	grass	bath	1	-1
guyotTalbot	59	water	flap	1	1
guyotTalbot	59	hotter	rhotic	1	1
guyotTalbot	60	logs	lot	1	-1
guyotTalbot	60	grass	bath	1	-1
guyotTalbot	60	water	flap	1	-1
guyotTalbot	60	hotter	rhotic	1	1
guyotTalbot	61	logs	lot	1	1
guyotTalbot	61	grass	bath	1	-1
guyotTalbot	61	water	flap	1	1
guyotTalbot	61	hotter	rhotic	1	1
guyotTalbot	62	logs	lot	1	1
guyotTalbot	62	grass	bath	1	-1
guyotTalbot	62	water	flap	1	-1
guyotTalbot	62	hotter	rhotic	1	-1
guyotTalbot	63	logs	lot	1	1
guyotTalbot	63	grass	bath	1	-1
guyotTalbot	63	water	flap	1	1
guyotTalbot	63	hotter	rhotic	1	1
guyotTalbot	64	logs	lot	1	-1
guyotTalbot	64	grass	bath	1	-1
guyotTalbot	64	water	flap	1	-1
guyotTalbot	64	hotter	rhotic	1	-1
guyotTalbot	65	logs	lot	1	1
guyotTalbot	65	grass	bath	1	0
guyotTalbot	65	water	flap	1	1
guyotTalbot	65	hotter	rhotic	1	1
guyotTalbot	67	logs	lot	1	1
guyotTalbot	67	grass	bath	1	-1
guyotTalbot	67	water	flap	1	-1
guyotTalbot	67	hotter	rhotic	1	-1
guyotTalbot	68	logs	lot	1	1
guyotTalbot	68	grass	bath	1	-1
guyotTalbot	68	water	flap	1	1
guyotTalbot	68	hotter	rhotic	1	1
guyotTalbot	69	logs	lot	1	1
guyotTalbot	69	grass	bath	1	-1
guyotTalbot	69	water	flap	1	-1
guyotTalbot	69	hotter	rhotic	1	-1
guyotTalbot	70	logs	lot	1	1
guyotTalbot	70	grass	bath	1	-1
guyotTalbot	70	water	flap	1	-1
guyotTalbot	70	hotter	rhotic	1	1
guyotTalbot	73	logs	lot	1	1
guyotTalbot	73	grass	bath	1	-1
guyotTalbot	73	water	flap	1	1
guyotTalbot	73	hotter	rhotic	1	1
guyotTalbot	74	logs	lot	1	1
guyotTalbot	74	grass	bath	1	-1
guyotTalbot	74	water	flap	1	-1
guyotTalbot	74	hotter	rhotic	1	-1
guyotTalbot	75	logs	lot	1	1
guyotTalbot	75	grass	bath	1	-1
guyotTalbot	75	water	flap	1	-1
guyotTalbot	75	hotter	rhotic	1	-1
guyotTalbot	77	logs	lot	1	1
guyotTalbot	77	grass	bath	1	-1
guyotTalbot	77	water	flap	1	1
guyotTalbot	77	hotter	rhotic	1	-1
guyotTalbot	78	logs	lot	1	-1
guyotTalbot	78	grass	bath	1	-1
guyotTalbot	78	water	flap	1	1
guyotTalbot	78	hotter	rhotic	1	1
guyotTalbot	79	logs	lot	1	1
guyotTalbot	79	grass	bath	1	-1
guyotTalbot	79	water	flap	1	1
guyotTalbot	79	hotter	rhotic	1	-1
guyotTalbot	80	logs	lot	1	1
guyotTalbot	80	grass	bath	1	-1
guyotTalbot	80	water	flap	1	-1
guyotTalbot	80	hotter	rhotic	1	-1
guyotTalbot	83	logs	lot	1	0
guyotTalbot	83	grass	bath	1	1
guyotTalbot	83	water	flap	1	-1
guyotTalbot	83	hotter	rhotic	1	-1
guyotTalbot	85	logs	lot	1	1
guyotTalbot	85	grass	bath	1	-1
guyotTalbot	85	water	flap	1	1
guyotTalbot	85	hotter	rhotic	1	1
guyotTalbot	86	logs	lot	1	1
guyotTalbot	86	grass	bath	1	-1
guyotTalbot	86	water	flap	1	1
guyotTalbot	86	hotter	rhotic	1	1
guyotTalbot	87	logs	lot	1	1
guyotTalbot	87	grass	bath	1	-1
guyotTalbot	87	water	flap	1	-1
guyotTalbot	87	hotter	rhotic	1	-1
guyotTalbot	88	logs	lot	1	1
